Name,Price,Link,Image,Category,Source,Rating,Reviews
NWT Michael Kors Crosby Medium Pebbled Leather Messenger Crossbody Brandy Red,89.0,https://www.ebay.com/itm/147297747313?_skw=women+handbag&hash=item224ba14171:g:VIEAAeSwkXBp-6bZ&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZ1L194%2F0VXUsWmK4ZAWU92CNgBT6YaQ3jqTmFUiUvAuuq1oB1tDPtotIMG33%2FgXPbC5JEtZTjdpryFvR6yd%2BE3VPUbEOrpnxxzCUNK5nZin%2Bg6zJfIf5g8fOwYlXxshgHREwEdZjD4SQjtQeJqv08Xtx8SG4DJGt6cJG%2B3CsDsM08ddA81ahSWue5z1wjwkR%2FT3kqveSC36FLawiheCCQQXuhDsFvwPKf7ubtB%2FSO2uEmOBRjOXojfNjSSf%2BOkkjkR4pV4F0KxOd9DXg79m8EJmov9QreRxRerJEER0qoinw%3D%3D,https://i.ebayimg.com/images/g/VIEAAeSwkXBp-6bZ/s-l225.jpg,Bags,eBay API,,0
Michael Kors Christina LG Suede Tote Triple Gusset Shoulder Bag MK Logo Lilac,159.0,https://www.ebay.com/itm/188272281682?_skw=women+handbag&hash=item2bd5e70852:g:jy8AAeSwKE5p2wxV&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZOaDGR832Q7972JzfC0Hzr4Rq7Yv3n03JT6x9WD3JiC6xaIReMAkmg%2FJcF1L8jvtzA7spcM0Xk6ZVFo0Cu6YoqRDArGfSsO0KIppA%2BRPD6tpSyQ2jMYIFGJ00z4Y25ltgMGUnHXuGbIQp74mAkZjDHCC66m3znk479R4PgwzxLWiLvV8AAlv8qz%2FSr9TNhyAa%2B6yNNXOZ5GzG7p1jzIdZRBRO1fFgR3fzfTQIxIi8%2BMyoOdQqrf0Vn%2BvbBJYKiwtUFt%2FvcZUTufi47GVSuvRx%2B%2BZAB3jeJwqjLZxW3k7Gxsg%3D%3D,https://i.ebayimg.com/images/g/jy8AAeSwKE5p2wxV/s-l225.jpg,Bags,eBay API,,0
NEW Quince Italian Handwoven Leather Mini Shoulder Bag- Cognac (Free Shipping),84.99,https://www.ebay.com/itm/406878927912?_skw=women+handbag&hash=item5ebbdfbc28:g:ZbQAAeSwJVdp2Y1X&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb0MegKQlW5Np9it2GlNmWTiBV07kT6NRoct05n9rNIbHVU9nMEMiWB9RzVp7WBwrB%2Ftum1N16LzMUNiS5oTtIxQjkrH7kRDbD%2F7zxB1KVxxWzlCI0PkrAyN6xmFfp633JTj2UMjlOZh%2Bj1EXCLHNSDopHcJKFmVk1kB%2Bt084uCdoF6dvDm8kXBGa1FIOOevgjJHC7IRyHSlSmQMtsuY887F%2BXce%2FYoybWgKmv07uhsqYDPwSogNusdepBAdkhghKheQnji2GqV5y9YCEXY5jzneUEaK9GjREmuMrN8GX6zCg%3D%3D,https://i.ebayimg.com/images/g/ZbQAAeSwJVdp2Y1X/s-l225.jpg,Bags,eBay API,,0
Original Bogg Bag Tote Bag - Marine Glow,54.99,https://www.ebay.com/itm/177766253967?_skw=women+handbag&hash=item2963b1c58f:g:4xgAAeSwLDNp~Et5,https://i.ebayimg.com/images/g/4xgAAeSwLDNp~Et5/s-l225.jpg,Bags,eBay API,,0
Large Purses for Women PU Leather Shoulder Handbag Crossbody Hobo Bags Ladies To,27.99,https://www.ebay.com/itm/357143482128?_skw=women+handbag&hash=item5327690f10:g:t-cAAOSwBGFoVM7m,https://i.ebayimg.com/images/g/t-cAAOSwBGFoVM7m/s-l225.jpg,Bags,eBay API,,0
Women's Denim Crossbody Bag Jean Purse Retro Shoulder Handbags Tote Hobo Travel,14.99,https://www.ebay.com/itm/405542865423?_skw=women+handbag&hash=item5e6c3d0a0f:g:y7cAAOSwuEVnrVIZ,https://i.ebayimg.com/images/g/y7cAAOSwuEVnrVIZ/s-l225.jpg,Bags,eBay API,,0
Large Waterproof Messenger Cross Body Ladies Handbag Shoulder Purse Women Bag US,12.59,https://www.ebay.com/itm/267391696122?_skw=women+handbag&hash=item3e41c97cfa:g:TIoAAOSwkiRib-Pi,https://i.ebayimg.com/images/g/TIoAAOSwkiRib-Pi/s-l225.jpg,Bags,eBay API,,0
Straw Tote Bag for Women Summer Beach Woven Shoulder Handbag,18.9,https://www.ebay.com/itm/406909672989?_skw=women+handbag&hash=item5ebdb4de1d:g:lHEAAeSwpzNp-7mk,https://i.ebayimg.com/images/g/lHEAAeSwpzNp-7mk/s-l225.jpg,Bags,eBay API,,0
Women Shell Handbag Shoulder Crossbody Bag PU Satchel Quilted Purse Tote Gift,11.99,https://www.ebay.com/itm/224577634931?_skw=women+handbag&hash=item3449dec273:g:eiIAAOSwXoBhXH-D,https://i.ebayimg.com/images/g/eiIAAOSwXoBhXH-D/s-l225.jpg,Bags,eBay API,,0
Small Cell Phone Purse Wallet Shoulder Bag Case Cross-body Pouch Handbag Women,14.03,https://www.ebay.com/itm/354387061599?_skw=women+handbag&hash=item52831d6b5f:g:FPcAAOSwDLRjbcoB,https://i.ebayimg.com/images/g/FPcAAOSwDLRjbcoB/s-l225.jpg,Bags,eBay API,,0
Quilted Leather Crossbody Bag for Women Trendy Shoulder Handbag with Chain,44.99,https://www.ebay.com/itm/287238603954?_skw=women+handbag&hash=item42e0c144b2:g:G5AAAeSwPxVpx8MQ,https://i.ebayimg.com/images/g/G5AAAeSwPxVpx8MQ/s-l225.jpg,Bags,eBay API,,0
Waterproof Cross Body Bag Ladies Handbag Shoulder Bag Womens Purse Travel Sports,13.86,https://www.ebay.com/itm/406607444583?_skw=women+handbag&hash=item5eabb13a67:g:WHwAAeSwTUtoa0ZM,https://i.ebayimg.com/images/g/WHwAAeSwTUtoa0ZM/s-l225.jpg,Bags,eBay API,,0
Women Straw Crossbody Bag Summer Beach Woven Shoulder Handbag Purse,14.56,https://www.ebay.com/itm/377069378234?_skw=women+handbag&hash=item57cb161aba:g:H6IAAeSw5rNpx8yP,https://i.ebayimg.com/images/g/H6IAAeSw5rNpx8yP/s-l225.jpg,Bags,eBay API,,0
Celayne Almond Mini Tote Handbag for Women - Chic & Stylish Accessory,215.99,https://www.ebay.com/itm/147100862234?_skw=women+handbag&hash=item223fe5071a:g:Xy8AAeSwVCBpbQ6p,https://i.ebayimg.com/images/g/Xy8AAeSwVCBpbQ6p/s-l225.jpg,Bags,eBay API,,0
Wrangler Women's Tote Bag Southwestern Aztec Crossbody Purse Satchel Handbag,27.99,https://www.ebay.com/itm/156717395897?_skw=women+handbag&hash=item247d15afb9:g:sE0AAOSw1-FntjjY,https://i.ebayimg.com/images/g/sE0AAOSw1-FntjjY/s-l225.jpg,Bags,eBay API,,0
Women's Burgundy Leather Shoulder Bag Mini Crescent Purse with Cherry Charm,12.99,https://www.ebay.com/itm/206229746184?_skw=women+handbag&hash=item3004403208:g:XA0AAeSwCB9p7ylu&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZpk89kJ6bKC%2BywpkUrKrLwe5KCJEi4G99DeZpThy0aKEsgM0fB9HbzXuid8SMm1lnUOyfJI%2BZBmr9UEExDZIHZ6Cv%2BNNrkHHAxwOnTjWv3YxFftJouSUxmicHGXhLrTtR4%2B9XQJZHiBnWfJcvtsZWO1c1%2BynlWZKU9IzuoRhIq5M1Zz65A3PtC8P56hFYiFiaccG9qQyzBMTBOUxcPe4WVtJzEStIUE6Pc8bhVEsTB%2Be5K9O17VZKmm7tmL8fSGk%2BAJnsfQkLb8XwoUlG985zdZ3IncJaAGYrJHdWN11cgNA%3D%3D,https://i.ebayimg.com/images/g/XA0AAeSwCB9p7ylu/s-l225.jpg,Bags,eBay API,,0
Teri Shoulder Bag CA548 in Signature Canvas Brown COACH New Fast Free Ships,107.1,https://www.ebay.com/itm/366317162989?_skw=women+handbag&hash=item554a3451ed:g:KhgAAeSwZLVp-Xjz&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYz2eX59w2cPbdOynILHmL848K%2BOMdudvK67yJlwvurr7soL7fjNei9tek4sppDhCzaiBRINAe1XcbRS%2FmrjDZA59k1ZZ9yldhseFZgrNMY9pVG2jR%2B6FhZ96AN%2BwAR2mrIFNtGzb%2Bo%2B0C0q7eVYLwBG%2BDn%2BWhi62u1Xm1Pd63uOFdyQHqdEppcHkQk1BOyhyYoWenKU%2BZ1PXESu0GAwXVDIUogMMy8oJL8kYyLgSuoLu%2BwngxJ2lkP%2Buyv8RFlD4bVT%2BlhkXTQ7jOS00LvXvHsNVCdN8hZboFvdgATtdvmzA%3D%3D,https://i.ebayimg.com/images/g/KhgAAeSwZLVp-Xjz/s-l225.jpg,Bags,eBay API,,0
COACH Small Finn Crossbody Bag with Pouch and Newspaper Print CDR22,125.0,https://www.ebay.com/itm/287317206407?_skw=women+handbag&hash=item42e570a587:g:KxsAAeSwZLVp~FQy&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZx1yk9eRUjkmN8XmMRLhOWwT%2FgA2cJLkw1%2F9h5WhzS1NXSXzkF3iVmA06y6aOAq%2BJB%2Fu3Hk21UhpS52KgiXmA4w1HO1Hs3n8fTiIAW%2BO22kNtyBuZgfSkYdYHrgyHw2cmHuQ9YhdXlUop6O%2FnMHwyYhUs3zgwYLIdd8MPKPTdhh551w2pzHmMdEj4KGB9eBrveFCCCV3nm%2FJaBIQySR8MCQpx%2Fjf6sJ4%2B%2FkGB7tLjKlHJCqXNKS1XTC%2Bk%2FHge5zgBwC8%2FXNF8wFui%2FuGUMs6Z0ovAKZ%2FwH3u8Pq1dWWkHA6g%3D%3D,https://i.ebayimg.com/images/g/KxsAAeSwZLVp~FQy/s-l225.jpg,Bags,eBay API,,0
Coach Teri 2Way Shoulder Bag CA548 Signature Canvas White Smooth Leather Outlet,87.0,https://www.ebay.com/itm/306732107999?_skw=women+handbag&hash=item476aa888df:g:LXcAAeSwzFhpd2-K&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYJq8DrlpvhWIrkMA9IYQ8DTPlLjC71RmiLF7%2FnyrdQk2cyCtHTdSYOhIqDfcAHywHL0SYdcG1y8UfbHInKTs7Be0561XV9MPtqoszjhVEilUrMrCQ2zKVTgxk1ZNSgfYimkwuFzKw5%2FhYLEOiMugc8vpuaIpt6I2D2OctHooqUVyZPeNSgdJbg7maPFToqdIp8OYam9ySdK0ONqd9piRXwjlyHFUXe5yqa0ME%2FUrOWM3tbOXTOJDt%2F%2Bnv64auH02CzoEBP9pWNsTVMNMe20jH%2Fz5GI%2BnImmwBvOssSPFokMg%3D%3D,https://i.ebayimg.com/images/g/LXcAAeSwzFhpd2-K/s-l225.jpg,Bags,eBay API,,0
Women’s Canvas Tote Bag Durable Shoulder Handbag Spacious Zipper Closure Classic,13.56,https://www.ebay.com/itm/206257748100?_skw=women+handbag&hash=item3005eb7884:g:RFsAAeSwYRNp~D7c,https://i.ebayimg.com/images/g/RFsAAeSwYRNp~D7c/s-l225.jpg,Bags,eBay API,,0
Womens Men Canvas Messenger Cross Body Ladies Handbag Shoulder Bag Large Purse,13.82,https://www.ebay.com/itm/365159092207?_skw=women+handbag&hash=item55052d8fef:g:YpYAAOSwn~NmrKoA,https://i.ebayimg.com/images/g/YpYAAOSwn~NmrKoA/s-l225.jpg,Bags,eBay API,,0
LONGCHAMP LE PLIAGE Tote Travel Shoulder Bag Nylon Handbag Large Black L,79.99,https://www.ebay.com/itm/318219060518?_skw=women+handbag&hash=item4a17558526:g:7RIAAeSwXSNp8Ysj,https://i.ebayimg.com/images/g/7RIAAeSwXSNp8Ysj/s-l225.jpg,Bags,eBay API,,0
Lambskin Leather Handbag Shoulder Purse Women Satchel Messenger Crossbody Bag,49.75,https://www.ebay.com/itm/155506090631?_skw=women+handbag&hash=item2434e2a287:g:tUUAAOSwZZFkOpHd,https://i.ebayimg.com/images/g/tUUAAOSwZZFkOpHd/s-l225.jpg,Bags,eBay API,,0
Women Canvas Tote Shoulder Bag Flower Embroidery Large Capacity Handbag,11.75,https://www.ebay.com/itm/127670770947?_skw=women+handbag&hash=item1db9c55d03:g:UfgAAeSwxv5phvVe,https://i.ebayimg.com/images/g/UfgAAeSwxv5phvVe/s-l225.jpg,Bags,eBay API,,0
Hobo Bags for Women Slouchy Tote Bag Casual Large Shoulder Purses Fashionable,15.02,https://www.ebay.com/itm/357957618383?_skw=women+handbag&hash=item5357efcacf:g:ghIAAeSw7Z9pKU9F,https://i.ebayimg.com/images/g/ghIAAeSw7Z9pKU9F/s-l225.jpg,Bags,eBay API,,0
"Women's Retro Leopard Print Hobo Shoulder Bag, Y2K Vintage Brown Leather Underar",17.99,https://www.ebay.com/itm/206194971605?_skw=women+handbag&hash=item30022d93d5:g:ZZAAAeSwyL1p1Ku-&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbpv5qk9EDoVxIVN8%2By5iBzcTdS01Uhbp3Wd80hc0U395dQvjjLDv40Y%2FNoONsZJxpwwjCDGMJ0wYHG72eUWbcjFOoFA%2FDXmp3DDawI1V9PZmdijiG4n0sykEl8%2B8MmSHG0icqxnt7oKr7GISP9fx5nl49KUa3FfvGxOo0JOEmjApMVH1HfLofiKbr46%2FryPeVUWXjG6xTTrZ%2FPp6fhKU88oejFW96PsKDy30edHIFppCI0fDy7w8aGGr2U3fbj%2BtiLnezauLOvPQNUEjzVkGfN74BTwV%2FMKPzZIGrWIIcENg%3D%3D,https://i.ebayimg.com/images/g/ZZAAAeSwyL1p1Ku-/s-l225.jpg,Bags,eBay API,,0
RIVERICH Canvas Tote Handbags Casual Shoulder Work Bag Crossbody Top Handle Bag,17.98,https://www.ebay.com/itm/176428377700?_skw=women+handbag&hash=item2913f36664:g:xmMAAOSwS3xmb4eL&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZoE6%2Fl2siSQhYgLZcYMaK%2FrnVsxnMynfic3WYykgKiSHHPeXoVkM97h7VOznzr1JtGEJ3gEdBB28KlonWAe9Hrgr7O%2FztwLiqBCV0avt3Gcm8bMxDiLekyipliiXJA4DARbteHEunYjekRNUg8Dbz3lrjBjllQXIY%2FT7UNWfwxX3Zs3dnGc4xRwNvuDpMjxC2GkbDMKxvivaEnoV0Aa5BU7XnnaAuJNn3mLFx%2B65%2BdSzz6kqMy%2BzvOSmujjFsxJ1A3MuQggomQ4idHvVQ%2BjpvimeC7IfH95ngd0r%2BCBZUzIw%3D%3D,https://i.ebayimg.com/images/g/xmMAAOSwS3xmb4eL/s-l225.jpg,Bags,eBay API,,0
Elegant Vintage Pu Leather Large Evening Clutch Wristlet Handbag Women's Wallet,24.3,https://www.ebay.com/itm/187636374874?_skw=women+handbag&hash=item2bafffdd5a:g:UY4AAeSwBZFo56vl,https://i.ebayimg.com/images/g/UY4AAeSwBZFo56vl/s-l225.jpg,Bags,eBay API,,0
Womens Fashion Underarm Bag PU Leather Small Shoulder Crossbody Handbag Purse,8.36,https://www.ebay.com/itm/286795822671?_skw=women+handbag&hash=item42c65cf64f:g:hd0AAOSwf05n7N-m,https://i.ebayimg.com/images/g/hd0AAOSwf05n7N-m/s-l225.jpg,Bags,eBay API,,0
Women's Messenger Cross Body Bag Women Shoulder Over Holiday Travel Handbag Bags,12.55,https://www.ebay.com/itm/197494889808?_skw=women+handbag&hash=item2dfb9cdd50:g:atgAAeSw2~loZj27,https://i.ebayimg.com/images/g/atgAAeSw2~loZj27/s-l225.jpg,Bags,eBay API,,0
Women Small Waterproof Messenger CrossBody Ladies Handbag Bag Shoulder Purse,14.19,https://www.ebay.com/itm/166623646227?_skw=women+handbag&hash=item26cb8b1213:g:IxYAAOSwgQ1ina5E,https://i.ebayimg.com/images/g/IxYAAOSwgQ1ina5E/s-l225.jpg,Bags,eBay API,,0
Women Evening Clutch Bag Designer Handbag Wedding Prom Cocktail Party Handmade,39.4,https://www.ebay.com/itm/227333437069?_skw=women+handbag&hash=item34ee20f68d:g:2i4AAeSwg6Bp~D5W,https://i.ebayimg.com/images/g/2i4AAeSwg6Bp~D5W/s-l225.jpg,Bags,eBay API,,0
Women Cell Phone Purse Wallet Handbag Case Small Shoulder Bag Cross-body Pouch,9.19,https://www.ebay.com/itm/317610930111?_skw=women+handbag&hash=item49f3162fbf:g:cpsAAeSwrxppLbqU,https://i.ebayimg.com/images/g/cpsAAeSwrxppLbqU/s-l225.jpg,Bags,eBay API,,0
BEBE Jody Satchel Handbag Deep Green Women’s Purse,42.0,https://www.ebay.com/itm/389872693367?_skw=women+handbag&hash=item5ac6393077:g:tI0AAeSw5Jpp2Uc9,https://i.ebayimg.com/images/g/tI0AAeSw5Jpp2Uc9/s-l225.jpg,Bags,eBay API,,0
Small Crossbody Cell Phone Purse with Large Touch Screen for Women Mini Handbag,12.91,https://www.ebay.com/itm/304722936827?_skw=women+handbag&hash=item46f2e703fb:g:B8IAAOSwHuVjRr-~,https://i.ebayimg.com/images/g/B8IAAOSwHuVjRr-~/s-l225.jpg,Bags,eBay API,,0
Women Touch Screen Cell Phone Bag Crossbody Shoulder Pouch Purse Key Card Case,11.38,https://www.ebay.com/itm/124789506099?_skw=women+handbag&hash=item1d0e08c033:g:-DcAAOSwCINkEW0U,https://i.ebayimg.com/images/g/-DcAAOSwCINkEW0U/s-l225.jpg,Bags,eBay API,,0
COACH Teri Shoulder Bag CA548 in Signature Canvas Brown New,99.0,https://www.ebay.com/itm/336560404289?_skw=women+handbag&hash=item4e5c903741:g:CzQAAeSwp4FpX44L,https://i.ebayimg.com/images/g/CzQAAeSwp4FpX44L/s-l225.jpg,Bags,eBay API,,0
Women's Waterproof Nylon Messenger Bag Shoulder CrossBody Bag Handbag Purse Gift,12.82,https://www.ebay.com/itm/365925420795?_skw=women+handbag&hash=item5532dacefb:g:9esAAeSwRploa0F0,https://i.ebayimg.com/images/g/9esAAeSwRploa0F0/s-l225.jpg,Bags,eBay API,,0
Women New Leather Brown Purse Shoulder Bag Pockets Cross Body Handbag,22.99,https://www.ebay.com/itm/227314208365?_skw=women+handbag&hash=item34ecfb8e6d:g:GfEAAeSwHUxp6plt,https://i.ebayimg.com/images/g/GfEAAeSwHUxp6plt/s-l225.jpg,Bags,eBay API,,0
Black Cross Body crossbody bag Handbag Casual Wear New,18.99,https://www.ebay.com/itm/356410635202?_skw=women+handbag&hash=item52fbbab3c2:g:oQoAAOSwglVnbZZS,https://i.ebayimg.com/images/g/oQoAAOSwglVnbZZS/s-l225.jpg,Bags,eBay API,,0
Waterproof Messenger Cross Body Ladies Handbag Shoulder Bag Womens Large Purse,17.18,https://www.ebay.com/itm/286407724717?_skw=women+handbag&hash=item42af3b0ead:g:JDoAAOSwnLBmtDI~,https://i.ebayimg.com/images/g/JDoAAOSwnLBmtDI~/s-l225.jpg,Bags,eBay API,,0
Fashion Women’s Star Pattern Handbag,22.0,https://www.ebay.com/itm/389763012014?_skw=women+handbag&hash=item5abfaf95ae:g:Tr8AAeSwO6xpucCD,https://i.ebayimg.com/images/g/Tr8AAeSwO6xpucCD/s-l225.jpg,Bags,eBay API,,0
"Hobo Bags for Women, Soft Foldable Shoulder Handbag, Stylish Slouchy Tote Purses",10.99,https://www.ebay.com/itm/177423776752?_skw=women+handbag&hash=item294f47fbf0:g:8ZUAAeSwxaJoopuq,https://i.ebayimg.com/images/g/8ZUAAeSwxaJoopuq/s-l225.jpg,Bags,eBay API,,0
KITEVIUN Crossbody Bag Women Trendy Leather Shoulder Purse Butterfly Design Gray,16.99,https://www.ebay.com/itm/366369645674?_skw=women+handbag&hash=item554d55246a:g:szoAAeSw8fBp7Re0,https://i.ebayimg.com/images/g/szoAAeSw8fBp7Re0/s-l225.jpg,Bags,eBay API,,0
"Women's Large Capacity Crossbody Bag,  Retro Faux Suede Shoulder Handbag Purse",21.99,https://www.ebay.com/itm/136839207337?_skw=women+handbag&hash=item1fdc4099a9:g:aOoAAeSwuWVpOpEx,https://i.ebayimg.com/images/g/aOoAAeSwuWVpOpEx/s-l225.jpg,Bags,eBay API,,0
Tote Organizer Insert Bag Women Travel Large liner Handbag Purse  Lady Makeup,7.7,https://www.ebay.com/itm/374202609239?_skw=women+handbag&hash=item572036ae57:g:iXoAAOSw3hZnPLYr,https://i.ebayimg.com/images/g/iXoAAOSw3hZnPLYr/s-l225.jpg,Bags,eBay API,,0
Women PVC Clear Approved Small Crossbody Bag Clutch Handbag Zipper Stadium,8.99,https://www.ebay.com/itm/357262708999?_skw=women+handbag&hash=item532e845107:g:OtoAAeSwwUxob2iw,https://i.ebayimg.com/images/g/OtoAAeSwwUxob2iw/s-l225.jpg,Bags,eBay API,,0
Shiny Women Wedding Party Clutch Handbag Crossbody Evening Bag Chain Strap,18.99,https://www.ebay.com/itm/358205460581?_skw=women+handbag&hash=item5366b59065:g:h~0AAeSwqutpiuz4,https://i.ebayimg.com/images/g/h~0AAeSwqutpiuz4/s-l225.jpg,Bags,eBay API,,0
Crossbody Small Shoulder Vintage Messenger Purse Cash Handbag PU Pack Phone Bag,12.29,https://www.ebay.com/itm/389828873567?_skw=women+handbag&hash=item5ac39c8d5f:g:aTcAAeSwzj5pzH9w,https://i.ebayimg.com/images/g/aTcAAeSwzj5pzH9w/s-l225.jpg,Bags,eBay API,,0
Floral Print Puffer Hobo Shoulder Bag - Wild Fable Pink,18.99,https://www.ebay.com/itm/177829804218?_skw=women+handbag&hash=item29677b78ba:g:dXAAAeSwwplp~Cwb,https://i.ebayimg.com/images/g/dXAAAeSwwplp~Cwb/s-l225.jpg,Bags,eBay API,,0
Kendra Scott Floral Tote - Multi/Pink,36.99,https://www.ebay.com/itm/188283482469?_skw=women+handbag&hash=item2bd691f165:g:jdQAAeSw9aNp~ErU,https://i.ebayimg.com/images/g/jdQAAeSw9aNp~ErU/s-l225.jpg,Bags,eBay API,,0
Waterproof Messenger Cross Body Ladies Handbag Bag Shoulder Bag Small Purse USA,14.03,https://www.ebay.com/itm/286590167421?_skw=women+handbag&hash=item42ba1ae97d:g:ocYAAOSwZHFoL-J1,https://i.ebayimg.com/images/g/ocYAAOSwZHFoL-J1/s-l225.jpg,Bags,eBay API,,0
Crossbody Bags for Women Trendy - Small Cross Body Purse Gift for Women box open,9.99,https://www.ebay.com/itm/206257675336?_skw=women+handbag&hash=item3005ea5c48:g:m-0AAeSwF7Vp-WdZ,https://i.ebayimg.com/images/g/m-0AAeSwF7Vp-WdZ/s-l225.jpg,Bags,eBay API,,0
Embroidery Scripture Bible Verse Western Purse Women Handbag Wallet Bible Cover,87.25,https://www.ebay.com/itm/326945955284?_skw=women+handbag&hash=item4c1f7f5dd4:g:JGYAAeSwgkVpXsbB,https://i.ebayimg.com/images/g/JGYAAeSwgkVpXsbB/s-l225.jpg,Bags,eBay API,,0
2pcs/set Women PU Leather Handbag Shoulder Tote Purse Satchel Messenger Bag,23.99,https://www.ebay.com/itm/374177436635?_skw=women+handbag&hash=item571eb693db:g:kU0AAOSwAaJi0Q46,https://i.ebayimg.com/images/g/kU0AAOSwAaJi0Q46/s-l225.jpg,Bags,eBay API,,0
Waterproof Messenger Cross Body Ladies Handbag Bag Shoulder Bag Women Purse,13.55,https://www.ebay.com/itm/166623636101?_skw=women+handbag&hash=item26cb8aea85:g:5HsAAOSwU6Fiq-7-,https://i.ebayimg.com/images/g/5HsAAOSwU6Fiq-7-/s-l225.jpg,Bags,eBay API,,0
2x Clear PVC Tote Bag Women Large Transparent Handbag Zip Purse Stadium Security,13.99,https://www.ebay.com/itm/204289073022?_skw=women+handbag&hash=item2f9093df7e:g:vXgAAOSwlvhkJL7I,https://i.ebayimg.com/images/g/vXgAAOSwlvhkJL7I/s-l225.jpg,Bags,eBay API,,0
Genuine Leather Every Day Purse Shoulder or Cross Body Slim Light Weight & Soft,17.99,https://www.ebay.com/itm/222011331197?_skw=women+handbag&hash=item33b0e8127d:g:0iQAAOSwGvhT48db,https://i.ebayimg.com/images/g/0iQAAOSwGvhT48db/s-l225.jpg,Bags,eBay API,,0
US Cross-body Womens Mini Cell Phone Case Shoulder Bag Pouch Handbag Wallet LAVA,8.09,https://www.ebay.com/itm/353944941052?_skw=women+handbag&hash=item5268c331fc:g:jzYAAOSwEDNiIcUx,https://i.ebayimg.com/images/g/jzYAAOSwEDNiIcUx/s-l225.jpg,Bags,eBay API,,0
"2 Styles Large Round Straw Tote Bag, Fashion Paper Woven Beach Bag",13.5,https://www.ebay.com/itm/366344068459?_skw=women+handbag&hash=item554bcedd6b:g:NPYAAeSw77xp3JKq,https://i.ebayimg.com/images/g/NPYAAeSw77xp3JKq/s-l225.jpg,Bags,eBay API,,0
BAO BAO ISSEY MIYAKE Loop Shoulder Bag Handbag Bag for women girl #1,99.99,https://www.ebay.com/itm/116820544508?_skw=women+handbag&hash=item1b330c0bfc:g:HaAAAeSwySho6KgY,https://i.ebayimg.com/images/g/HaAAAeSwySho6KgY/s-l225.jpg,Bags,eBay API,,0
Women Daily Shoulder Bag Designer Travel Tote Handbag Crossbody Messenger Purse,52.99,https://www.ebay.com/itm/376631887075?_skw=women+handbag&hash=item57b10284e3:g:7KQAAeSwlnxo89BR,https://i.ebayimg.com/images/g/7KQAAeSwlnxo89BR/s-l225.jpg,Bags,eBay API,,0
"Swarovski  Blue Tote Bag With Wallet, Mothers Day , Travel 5750680",31.95,https://www.ebay.com/itm/257483647776?_skw=women+handbag&hash=item3bf338ab20:g:R0cAAeSwhIJp84bD,https://i.ebayimg.com/images/g/R0cAAeSwhIJp84bD/s-l225.jpg,Bags,eBay API,,0
Waterproof Messenger Bag for Women Cross Body Handbag Shoulder Bag Purse Gift US,15.98,https://www.ebay.com/itm/365738501584?_skw=women+handbag&hash=item5527b6a5d0:g:37cAAeSw-6RoehB8,https://i.ebayimg.com/images/g/37cAAeSw-6RoehB8/s-l225.jpg,Bags,eBay API,,0
Women Leather Crossbody Bag Handbag Touch Screen Cell Phone Wallet Small Clutch,13.99,https://www.ebay.com/itm/316102004128?_skw=women+handbag&hash=item499925cda0:g:aoUAAOSw5GBnd0PS,https://i.ebayimg.com/images/g/aoUAAOSw5GBnd0PS/s-l225.jpg,Bags,eBay API,,0
Premium Vegan Leather Classic Quilted Tote Shoulder Bag,21.99,https://www.ebay.com/itm/195275170102?_skw=women+handbag&hash=item2d774ea136:g:ljYAAOSwhNRjk99h,https://i.ebayimg.com/images/g/ljYAAOSwhNRjk99h/s-l225.jpg,Bags,eBay API,,0
Rattan Wicker Straw Tote Bag Women Beach Basket Handbag Tote Crossbody Bag,10.75,https://www.ebay.com/itm/157804260045?_skw=women+handbag&hash=item24bdddeacd:g:P1QAAeSwjmJpzmIo,https://i.ebayimg.com/images/g/P1QAAeSwjmJpzmIo/s-l225.jpg,Bags,eBay API,,0
MARC JACOBS - Women The Juliette Shoulder Bag,274.87,https://www.ebay.com/itm/336572164293?_skw=women+handbag&hash=item4e5d43a8c5:g:wAUAAeSwvQ9p~F18,https://i.ebayimg.com/images/g/wAUAAeSwvQ9p~F18/s-l225.jpg,Bags,eBay API,,0
Transparent Stylish PVC Purse Clear Handbag Tote Shoulder Crossbody Bag Women,12.99,https://www.ebay.com/itm/304412417226?_skw=women+handbag&hash=item46e064dcca:g:9yMAAOSwpppcP8-H,https://i.ebayimg.com/images/g/9yMAAOSwpppcP8-H/s-l225.jpg,Bags,eBay API,,0
Women Waterproof Messenger Cross Body Ladies Handbag Shoulder Purse Women Bag US,16.99,https://www.ebay.com/itm/356453798444?_skw=women+handbag&hash=item52fe4d522c:g:92EAAOSwZMFngOHp,https://i.ebayimg.com/images/g/92EAAOSwZMFngOHp/s-l225.jpg,Bags,eBay API,,0
